,sigma,n_train,n_test,Regressor,Method,k,n_rep,EC,EC_vec_sd,EC_scalar_sd,MAE,MAE_sd,MSqE,MSqE_sd,R2,R2_sd
"1,628.00",25.50,623.00,142.00,Knn-5,ratio-signed,5.00,50.00,0.39,0.24,0.05,22.14,1.42,891.67,114.75,0.78,0.03
"1,629.00",26.78,173.00,196.00,Knn-5,ratio-signed,5.00,50.00,0.42,0.22,0.06,54.91,5.00,"6,079.99","1,381.22",-0.83,0.42
"1,630.00",27.63,926.00,197.00,Knn-5,ratio-signed,5.00,50.00,0.40,0.23,0.04,17.93,0.94,545.26,53.03,0.85,0.01
"1,631.00",27.69,184.00,169.00,Knn-5,ratio-signed,5.00,50.00,0.44,0.24,0.06,13.91,0.94,327.36,42.89,0.89,0.01
"1,632.00",28.52,317.00,129.00,Knn-5,ratio-signed,5.00,50.00,0.49,0.26,0.05,5.56,0.24,49.35,4.22,0.99,0.00
"1,633.00",28.99,291.00,148.00,Knn-5,ratio-signed,5.00,50.00,0.47,0.24,0.05,14.91,0.93,346.93,41.45,0.89,0.01
"1,634.00",30.05,922.00,140.00,Knn-5,ratio-signed,5.00,50.00,0.43,0.23,0.04,19.65,1.05,649.50,69.04,0.79,0.02
"1,635.00",31.54,917.00,127.00,Knn-5,ratio-signed,5.00,50.00,0.44,0.24,0.05,11.54,0.69,213.78,24.38,0.93,0.01
"1,636.00",35.91,181.00,149.00,Knn-5,ratio-signed,5.00,50.00,0.60,0.26,0.04,4.76,0.12,33.82,1.37,0.99,0.00
"1,637.00",36.43,137.00,194.00,Knn-5,ratio-signed,5.00,50.00,0.55,0.26,0.04,5.39,0.19,45.35,2.74,0.99,0.00
"1,638.00",37.49,369.00,195.00,Knn-5,ratio-signed,5.00,50.00,0.46,0.24,0.04,22.69,1.30,916.13,114.18,0.72,0.03
"1,639.00",38.46,932.00,162.00,Knn-5,ratio-signed,5.00,50.00,0.45,0.22,0.04,13.92,0.71,327.91,33.45,0.90,0.01
"1,640.00",38.80,113.00,150.00,Knn-5,ratio-signed,5.00,50.00,0.32,0.22,0.07,71.91,7.12,"9,983.80","2,029.69",-2.26,0.66
"1,641.00",38.88,615.00,108.00,Knn-5,ratio-signed,5.00,50.00,0.46,0.22,0.05,95.02,5.93,"17,323.49","2,254.86",-4.09,0.66
"1,642.00",39.43,515.00,191.00,Knn-5,ratio-signed,5.00,50.00,0.45,0.24,0.04,19.22,1.16,646.81,79.90,0.82,0.02
"1,643.00",39.69,242.00,130.00,Knn-5,ratio-signed,5.00,50.00,0.39,0.22,0.06,12.31,0.94,301.94,54.98,0.91,0.02
"1,644.00",41.30,644.00,108.00,Knn-5,ratio-signed,5.00,50.00,0.42,0.24,0.05,49.69,3.44,"4,789.82",689.65,-0.56,0.22
"1,645.00",43.67,445.00,181.00,Knn-5,ratio-signed,5.00,50.00,0.46,0.23,0.04,7.40,0.34,87.02,7.37,0.97,0.00
"1,646.00",44.27,338.00,172.00,Knn-5,ratio-signed,5.00,50.00,0.40,0.23,0.05,13.00,0.84,300.44,39.67,0.90,0.01
"1,647.00",45.22,622.00,129.00,Knn-5,ratio-signed,5.00,50.00,0.51,0.25,0.04,5.34,0.22,45.18,3.21,0.99,0.00
"1,648.00",46.17,446.00,197.00,Knn-5,ratio-signed,5.00,50.00,0.51,0.24,0.04,5.36,0.18,44.78,2.59,0.99,0.00
"1,649.00",46.71,690.00,188.00,Knn-5,ratio-signed,5.00,50.00,0.43,0.25,0.04,54.53,3.60,"6,142.99",940.90,-0.74,0.27
"1,650.00",47.70,862.00,112.00,Knn-5,ratio-signed,5.00,50.00,0.50,0.26,0.04,4.92,0.19,39.03,2.71,0.99,0.00
"1,651.00",47.86,792.00,182.00,Knn-5,ratio-signed,5.00,50.00,0.62,0.25,0.03,4.38,0.11,29.91,1.31,0.99,0.00
"1,652.00",51.08,349.00,143.00,Knn-5,ratio-signed,5.00,50.00,0.38,0.22,0.05,51.37,3.62,"4,849.71",734.85,-0.64,0.25
"1,653.00",51.55,673.00,196.00,Knn-5,ratio-signed,5.00,50.00,0.40,0.23,0.04,29.21,1.68,"1,788.87",250.91,0.45,0.08
"1,654.00",54.30,251.00,155.00,Knn-5,ratio-signed,5.00,50.00,0.38,0.23,0.06,66.77,6.49,"8,865.39","1,819.39",-1.35,0.48
"1,655.00",54.95,711.00,151.00,Knn-5,ratio-signed,5.00,50.00,0.43,0.23,0.04,51.27,3.16,"5,002.73",619.39,-0.47,0.18
"1,656.00",55.09,472.00,165.00,Knn-5,ratio-signed,5.00,50.00,0.41,0.25,0.05,26.89,1.46,"1,313.95",143.60,0.61,0.04
"1,657.00",55.88,911.00,188.00,Knn-5,ratio-signed,5.00,50.00,0.41,0.23,0.04,26.87,1.45,"1,400.00",154.65,0.53,0.05
"1,658.00",57.66,133.00,171.00,Knn-5,ratio-signed,5.00,50.00,0.44,0.24,0.06,8.17,0.57,102.90,14.37,0.97,0.00
"1,659.00",58.24,489.00,195.00,Knn-5,ratio-signed,5.00,50.00,0.49,0.25,0.04,6.14,0.23,59.17,4.24,0.98,0.00
"1,660.00",58.74,784.00,119.00,Knn-5,ratio-signed,5.00,50.00,0.40,0.24,0.05,8.70,0.47,139.68,16.32,0.96,0.00
"1,661.00",59.77,140.00,184.00,Knn-5,ratio-signed,5.00,50.00,0.47,0.23,0.06,15.94,1.29,379.58,59.02,0.88,0.02
"1,662.00",60.28,756.00,164.00,Knn-5,ratio-signed,5.00,50.00,0.39,0.22,0.04,47.17,3.02,"4,141.82",559.95,-0.10,0.15
"1,663.00",62.09,700.00,121.00,Knn-5,ratio-signed,5.00,50.00,0.47,0.25,0.04,5.75,0.25,53.45,4.75,0.98,0.00
"1,664.00",62.80,861.00,122.00,Knn-5,ratio-signed,5.00,50.00,0.55,0.26,0.04,4.14,0.13,28.22,1.52,0.99,0.00
"1,665.00",67.17,936.00,116.00,Knn-5,ratio-signed,5.00,50.00,0.39,0.22,0.05,64.50,4.49,"8,552.65","1,240.77",-1.46,0.36
"1,666.00",68.82,157.00,193.00,Knn-5,ratio-signed,5.00,50.00,0.41,0.23,0.06,46.87,4.69,"4,119.82",720.13,-0.19,0.21
"1,667.00",71.52,113.00,144.00,Knn-5,ratio-signed,5.00,50.00,0.38,0.22,0.07,10.61,1.20,188.07,45.22,0.94,0.01
"1,668.00",71.87,441.00,196.00,Knn-5,ratio-signed,5.00,50.00,0.56,0.27,0.03,5.64,0.14,50.57,2.21,0.98,0.00
"1,669.00",72.09,610.00,178.00,Knn-5,ratio-signed,5.00,50.00,0.38,0.22,0.04,20.74,1.19,837.91,114.02,0.75,0.03
"1,670.00",72.36,361.00,160.00,Knn-5,ratio-signed,5.00,50.00,0.45,0.23,0.05,7.88,0.42,104.66,10.21,0.97,0.00
"1,671.00",72.53,743.00,194.00,Knn-5,ratio-signed,5.00,50.00,0.46,0.23,0.04,28.43,1.46,"1,478.86",166.72,0.56,0.05
"1,672.00",72.64,563.00,178.00,Knn-5,ratio-signed,5.00,50.00,0.60,0.25,0.03,4.38,0.09,30.32,1.07,0.99,0.00
"1,673.00",73.78,274.00,159.00,Knn-5,ratio-signed,5.00,50.00,0.38,0.23,0.05,16.45,1.22,474.94,73.18,0.85,0.02
"1,674.00",76.29,911.00,127.00,Knn-5,ratio-signed,5.00,50.00,0.42,0.22,0.05,65.26,4.11,"8,374.37","1,152.82",-1.50,0.34
"1,675.00",77.61,582.00,197.00,Knn-5,ratio-signed,5.00,50.00,0.49,0.25,0.04,6.18,0.21,61.62,4.31,0.98,0.00
"1,676.00",78.85,115.00,111.00,Knn-5,ratio-signed,5.00,50.00,0.45,0.24,0.07,7.84,0.72,104.92,20.48,0.97,0.01
"1,677.00",79.47,817.00,169.00,Knn-5,ratio-signed,5.00,50.00,0.36,0.21,0.05,42.62,2.47,"3,794.91",435.20,-0.16,0.13
"1,678.00",80.19,823.00,185.00,Knn-5,ratio-signed,5.00,50.00,0.40,0.22,0.04,72.38,4.06,"11,582.12","1,362.91",-2.45,0.41
"1,679.00",82.27,858.00,182.00,Knn-5,ratio-signed,5.00,50.00,0.42,0.24,0.04,9.70,0.46,159.46,15.97,0.95,0.00
"1,680.00",83.14,278.00,113.00,Knn-5,ratio-signed,5.00,50.00,0.39,0.23,0.06,52.80,4.28,"5,481.34",864.87,-0.58,0.25
"1,681.00",83.35,918.00,108.00,Knn-5,ratio-signed,5.00,50.00,0.55,0.26,0.04,5.11,0.17,40.27,2.18,0.99,0.00
"1,682.00",83.64,363.00,125.00,Knn-5,ratio-signed,5.00,50.00,0.44,0.22,0.05,10.22,0.67,174.15,21.44,0.94,0.01
"1,683.00",83.79,522.00,161.00,Knn-5,ratio-signed,5.00,50.00,0.44,0.22,0.04,33.83,2.20,"2,184.22",298.62,0.37,0.09
"1,684.00",84.60,119.00,136.00,Knn-5,ratio-signed,5.00,50.00,0.35,0.20,0.08,62.63,8.02,"6,892.23","1,829.40",-1.07,0.55
"1,685.00",85.89,683.00,162.00,Knn-5,ratio-signed,5.00,50.00,0.40,0.22,0.04,54.15,3.97,"5,667.33",852.85,-0.81,0.27
"1,686.00",86.77,692.00,128.00,Knn-5,ratio-signed,5.00,50.00,0.40,0.23,0.05,34.06,2.14,"2,372.70",309.60,0.29,0.09
"1,687.00",87.02,789.00,119.00,Knn-5,ratio-signed,5.00,50.00,0.43,0.22,0.04,9.43,0.46,142.70,12.78,0.96,0.00
"1,688.00",87.71,460.00,126.00,Knn-5,ratio-signed,5.00,50.00,0.43,0.26,0.05,12.40,0.83,271.19,36.22,0.92,0.01
"1,689.00",89.06,105.00,156.00,Knn-5,ratio-signed,5.00,50.00,0.55,0.26,0.05,4.47,0.14,31.43,1.84,0.99,0.00
"1,690.00",89.49,301.00,115.00,Knn-5,ratio-signed,5.00,50.00,0.45,0.23,0.05,7.81,0.45,96.20,11.12,0.97,0.00
"1,691.00",92.64,649.00,124.00,Knn-5,ratio-signed,5.00,50.00,0.39,0.23,0.05,34.77,2.18,"2,365.42",319.60,0.24,0.10
"1,692.00",92.91,435.00,123.00,Knn-5,ratio-signed,5.00,50.00,0.36,0.22,0.05,8.96,0.63,135.56,19.10,0.96,0.01
"1,693.00",93.16,214.00,113.00,Knn-5,ratio-signed,5.00,50.00,0.54,0.24,0.05,4.98,0.24,39.52,3.26,0.99,0.00
"1,694.00",93.71,126.00,141.00,Knn-5,ratio-signed,5.00,50.00,0.37,0.24,0.07,51.33,6.64,"5,245.82","1,424.72",-0.64,0.45
"1,695.00",95.23,782.00,175.00,Knn-5,ratio-signed,5.00,50.00,0.38,0.23,0.04,76.33,4.67,"12,338.51","1,635.47",-2.86,0.51
"1,696.00",96.23,773.00,142.00,Knn-5,ratio-signed,5.00,50.00,0.40,0.23,0.04,24.70,1.50,"1,103.20",135.78,0.64,0.04
"1,697.00",96.38,972.00,130.00,Knn-5,ratio-signed,5.00,50.00,0.43,0.23,0.04,75.80,4.62,"10,739.46","1,422.45",-2.58,0.47
"1,698.00",97.55,970.00,184.00,Knn-5,ratio-signed,5.00,50.00,0.50,0.26,0.03,5.59,0.18,51.48,3.14,0.98,0.00
"1,699.00",98.93,835.00,164.00,Knn-5,ratio-signed,5.00,50.00,0.37,0.24,0.05,48.98,2.85,"5,110.87",631.48,-0.54,0.19
"1,700.00",0.98,221.00,101.00,Knn-5,ratio-diff-signed,5.00,50.00,0.12,0.11,0.04,8.91,0.54,126.48,14.44,0.96,0.00
"1,701.00",2.81,165.00,117.00,Knn-5,ratio-diff-signed,5.00,50.00,0.09,0.12,0.05,26.46,2.53,"1,230.94",257.01,0.68,0.07
"1,702.00",2.90,182.00,114.00,Knn-5,ratio-diff-signed,5.00,50.00,0.09,0.11,0.04,48.25,4.62,"5,347.41","1,096.05",-0.57,0.32
"1,703.00",4.05,796.00,173.00,Knn-5,ratio-diff-signed,5.00,50.00,0.12,0.13,0.03,43.59,2.16,"3,622.93",373.62,-0.09,0.11
"1,704.00",4.99,977.00,103.00,Knn-5,ratio-diff-signed,5.00,50.00,0.09,0.11,0.04,36.79,2.20,"2,527.48",305.99,0.26,0.09
"1,705.00",5.23,340.00,160.00,Knn-5,ratio-diff-signed,5.00,50.00,0.13,0.10,0.02,4.10,0.10,25.76,1.21,0.99,0.00
"1,706.00",6.44,688.00,161.00,Knn-5,ratio-diff-signed,5.00,50.00,0.13,0.11,0.03,31.58,1.82,"1,823.53",210.92,0.44,0.06
"1,707.00",7.35,751.00,181.00,Knn-5,ratio-diff-signed,5.00,50.00,0.11,0.12,0.03,17.13,0.92,543.75,69.86,0.85,0.02
"1,708.00",8.13,482.00,147.00,Knn-5,ratio-diff-signed,5.00,50.00,0.12,0.12,0.04,14.48,0.92,341.23,44.18,0.90,0.01
"1,709.00",8.82,438.00,168.00,Knn-5,ratio-diff-signed,5.00,50.00,0.10,0.13,0.04,80.02,5.87,"15,029.53","2,294.69",-3.52,0.69
"1,710.00",10.73,762.00,110.00,Knn-5,ratio-diff-signed,5.00,50.00,0.11,0.12,0.04,42.66,3.16,"4,396.10",707.42,-0.53,0.25
"1,711.00",14.27,990.00,151.00,Knn-5,ratio-diff-signed,5.00,50.00,0.11,0.11,0.03,28.47,1.45,"1,430.03",147.41,0.53,0.05
"1,712.00",15.43,995.00,187.00,Knn-5,ratio-diff-signed,5.00,50.00,0.12,0.11,0.03,9.44,0.44,140.71,12.05,0.96,0.00
"1,713.00",16.10,283.00,102.00,Knn-5,ratio-diff-signed,5.00,50.00,0.09,0.13,0.04,38.00,3.06,"2,914.60",449.11,-0.01,0.16
"1,714.00",18.06,879.00,170.00,Knn-5,ratio-diff-signed,5.00,50.00,0.11,0.12,0.03,12.71,0.63,255.21,24.99,0.93,0.01
"1,715.00",18.43,258.00,132.00,Knn-5,ratio-diff-signed,5.00,50.00,0.12,0.12,0.04,21.08,1.59,800.91,107.91,0.77,0.03
"1,716.00",18.69,887.00,164.00,Knn-5,ratio-diff-signed,5.00,50.00,0.11,0.13,0.03,38.73,2.34,"2,859.05",360.04,0.14,0.11
"1,717.00",18.91,874.00,197.00,Knn-5,ratio-diff-signed,5.00,50.00,0.12,0.11,0.03,6.36,0.23,66.14,4.64,0.98,0.00
"1,718.00",20.90,397.00,178.00,Knn-5,ratio-diff-signed,5.00,50.00,0.11,0.12,0.03,11.29,0.75,200.48,26.91,0.94,0.01
"1,719.00",21.07,124.00,154.00,Knn-5,ratio-diff-signed,5.00,50.00,0.08,0.12,0.04,14.09,1.65,341.81,84.41,0.91,0.02
"1,720.00",23.27,692.00,100.00,Knn-5,ratio-diff-signed,5.00,50.00,0.09,0.12,0.04,17.86,1.28,605.88,88.85,0.85,0.02
"1,721.00",23.89,124.00,103.00,Knn-5,ratio-diff-signed,5.00,50.00,0.11,0.11,0.04,5.78,0.33,51.33,5.70,0.99,0.00
"1,722.00",28.82,771.00,194.00,Knn-5,ratio-diff-signed,5.00,50.00,0.11,0.12,0.03,22.10,1.47,864.78,122.38,0.74,0.04
"1,723.00",30.25,831.00,175.00,Knn-5,ratio-diff-signed,5.00,50.00,0.12,0.10,0.03,6.31,0.22,63.39,4.18,0.98,0.00
"1,724.00",31.48,583.00,150.00,Knn-5,ratio-diff-signed,5.00,50.00,0.12,0.09,0.02,4.39,0.11,30.11,1.53,0.99,0.00
"1,725.00",31.84,818.00,173.00,Knn-5,ratio-diff-signed,5.00,50.00,0.10,0.11,0.03,71.54,4.30,"11,063.93","1,291.02",-2.63,0.42
"1,726.00",32.64,118.00,193.00,Knn-5,ratio-diff-signed,5.00,50.00,0.11,0.10,0.03,4.27,0.15,28.01,1.83,0.99,0.00
"1,727.00",32.71,724.00,117.00,Knn-5,ratio-diff-signed,5.00,50.00,0.13,0.09,0.03,4.38,0.12,29.33,1.31,0.99,0.00
"1,728.00",33.56,941.00,156.00,Knn-5,ratio-diff-signed,5.00,50.00,0.12,0.11,0.02,4.63,0.12,32.66,1.43,0.99,0.00
"1,729.00",33.98,967.00,147.00,Knn-5,ratio-diff-signed,5.00,50.00,0.13,0.09,0.03,5.31,0.17,41.77,2.51,0.99,0.00
"1,730.00",34.36,699.00,135.00,Knn-5,ratio-diff-signed,5.00,50.00,0.13,0.11,0.03,50.82,3.07,"5,081.33",643.71,-0.60,0.20
"1,731.00",35.22,509.00,161.00,Knn-5,ratio-diff-signed,5.00,50.00,0.12,0.11,0.03,17.19,1.04,498.53,58.22,0.83,0.02
"1,732.00",35.27,104.00,111.00,Knn-5,ratio-diff-signed,5.00,50.00,0.11,0.12,0.05,56.48,7.12,"5,804.45","1,698.79",-0.47,0.43
"1,733.00",35.39,409.00,141.00,Knn-5,ratio-diff-signed,5.00,50.00,0.09,0.11,0.04,17.78,1.12,557.70,64.01,0.84,0.02
"1,734.00",35.62,184.00,110.00,Knn-5,ratio-diff-signed,5.00,50.00,0.13,0.12,0.03,4.82,0.13,35.08,1.59,0.99,0.00
"1,735.00",36.53,954.00,113.00,Knn-5,ratio-diff-signed,5.00,50.00,0.12,0.12,0.04,27.22,1.70,"1,423.77",169.86,0.58,0.05
"1,736.00",36.93,812.00,163.00,Knn-5,ratio-diff-signed,5.00,50.00,0.10,0.13,0.03,65.45,3.71,"8,595.17","1,033.96",-1.61,0.31
"1,737.00",37.85,192.00,100.00,Knn-5,ratio-diff-signed,5.00,50.00,0.09,0.11,0.05,32.69,3.30,"1,967.18",438.40,0.41,0.13
"1,738.00",39.91,337.00,164.00,Knn-5,ratio-diff-signed,5.00,50.00,0.11,0.12,0.03,10.34,0.65,177.51,21.29,0.95,0.01
"1,739.00",40.28,898.00,128.00,Knn-5,ratio-diff-signed,5.00,50.00,0.12,0.12,0.03,10.97,0.56,198.58,19.36,0.94,0.01
"1,740.00",40.62,423.00,136.00,Knn-5,ratio-diff-signed,5.00,50.00,0.09,0.11,0.04,18.24,1.22,599.79,81.85,0.81,0.03
"1,741.00",41.59,365.00,136.00,Knn-5,ratio-diff-signed,5.00,50.00,0.11,0.12,0.03,10.29,0.60,168.47,20.44,0.95,0.01
"1,742.00",43.29,843.00,156.00,Knn-5,ratio-diff-signed,5.00,50.00,0.10,0.11,0.03,7.62,0.34,95.54,7.93,0.97,0.00
"1,743.00",44.71,492.00,183.00,Knn-5,ratio-diff-signed,5.00,50.00,0.13,0.08,0.02,4.34,0.10,28.63,1.18,0.99,0.00
"1,744.00",45.47,146.00,117.00,Knn-5,ratio-diff-signed,5.00,50.00,0.11,0.12,0.05,30.34,3.33,"1,722.53",413.55,0.52,0.11
"1,745.00",47.12,654.00,125.00,Knn-5,ratio-diff-signed,5.00,50.00,0.12,0.13,0.03,5.82,0.26,54.46,4.68,0.98,0.00
"1,746.00",47.20,661.00,136.00,Knn-5,ratio-diff-signed,5.00,50.00,0.13,0.11,0.03,22.47,1.39,954.61,127.64,0.75,0.03
"1,747.00",47.75,939.00,162.00,Knn-5,ratio-diff-signed,5.00,50.00,0.11,0.11,0.03,41.78,2.15,"3,411.95",378.20,-0.04,0.12
"1,748.00",49.74,318.00,159.00,Knn-5,ratio-diff-signed,5.00,50.00,0.12,0.10,0.03,5.16,0.16,40.90,2.35,0.99,0.00
"1,749.00",49.86,130.00,185.00,Knn-5,ratio-diff-signed,5.00,50.00,0.09,0.12,0.04,35.44,3.38,"2,846.00",579.87,0.11,0.18
"1,750.00",50.57,833.00,134.00,Knn-5,ratio-diff-signed,5.00,50.00,0.10,0.12,0.03,6.62,0.30,66.20,5.56,0.98,0.00
"1,751.00",50.76,932.00,141.00,Knn-5,ratio-diff-signed,5.00,50.00,0.13,0.12,0.04,26.05,1.58,"1,180.55",138.43,0.70,0.03
"1,752.00",52.89,243.00,171.00,Knn-5,ratio-diff-signed,5.00,50.00,0.10,0.13,0.04,40.97,3.60,"2,982.05",541.13,0.12,0.16
"1,753.00",52.99,473.00,119.00,Knn-5,ratio-diff-signed,5.00,50.00,0.13,0.12,0.03,5.93,0.28,57.77,4.81,0.98,0.00
"1,754.00",53.87,338.00,161.00,Knn-5,ratio-diff-signed,5.00,50.00,0.09,0.12,0.04,32.42,2.35,"2,115.01",314.09,0.35,0.10
"1,755.00",55.67,166.00,180.00,Knn-5,ratio-diff-signed,5.00,50.00,0.10,0.12,0.04,12.66,1.17,287.08,52.41,0.91,0.02
"1,756.00",56.16,156.00,156.00,Knn-5,ratio-diff-signed,5.00,50.00,0.12,0.12,0.03,6.79,0.41,77.09,8.58,0.98,0.00
"1,757.00",57.15,611.00,189.00,Knn-5,ratio-diff-signed,5.00,50.00,0.12,0.12,0.03,16.31,0.93,461.10,51.86,0.86,0.02
"1,758.00",57.84,649.00,109.00,Knn-5,ratio-diff-signed,5.00,50.00,0.12,0.11,0.04,17.63,1.02,496.46,53.53,0.85,0.02
"1,759.00",61.01,116.00,166.00,Knn-5,ratio-diff-signed,5.00,50.00,0.13,0.10,0.03,10.09,0.83,157.63,25.25,0.95,0.01
"1,760.00",62.23,230.00,197.00,Knn-5,ratio-diff-signed,5.00,50.00,0.14,0.10,0.02,4.30,0.12,28.51,1.34,0.99,0.00
"1,761.00",62.98,875.00,169.00,Knn-5,ratio-diff-signed,5.00,50.00,0.13,0.11,0.03,4.66,0.13,33.50,1.66,0.99,0.00
"1,762.00",63.75,799.00,174.00,Knn-5,ratio-diff-signed,5.00,50.00,0.09,0.11,0.03,21.37,1.13,830.57,83.14,0.75,0.03
"1,763.00",64.75,663.00,145.00,Knn-5,ratio-diff-signed,5.00,50.00,0.11,0.11,0.02,4.66,0.11,33.45,1.35,0.99,0.00
"1,764.00",64.88,110.00,118.00,Knn-5,ratio-diff-signed,5.00,50.00,0.11,0.11,0.04,9.41,0.69,142.18,21.18,0.96,0.01
"1,765.00",66.45,167.00,156.00,Knn-5,ratio-diff-signed,5.00,50.00,0.13,0.08,0.02,4.37,0.12,29.16,1.40,0.99,0.00
"1,766.00",67.57,439.00,195.00,Knn-5,ratio-diff-signed,5.00,50.00,0.11,0.10,0.03,14.10,0.74,336.55,35.27,0.90,0.01
"1,767.00",68.36,848.00,110.00,Knn-5,ratio-diff-signed,5.00,50.00,0.11,0.11,0.04,52.00,2.92,"5,337.67",645.14,-0.63,0.20
"1,768.00",69.10,182.00,100.00,Knn-5,ratio-diff-signed,5.00,50.00,0.09,0.11,0.05,48.76,6.05,"4,917.32","1,196.11",-0.43,0.35
"1,769.00",69.18,824.00,189.00,Knn-5,ratio-diff-signed,5.00,50.00,0.13,0.12,0.03,35.02,1.72,"2,172.09",199.60,0.31,0.06
"1,770.00",69.63,822.00,164.00,Knn-5,ratio-diff-signed,5.00,50.00,0.13,0.11,0.03,6.07,0.24,59.06,4.16,0.98,0.00
"1,771.00",71.15,552.00,160.00,Knn-5,ratio-diff-signed,5.00,50.00,0.10,0.13,0.03,13.31,0.78,311.82,37.47,0.91,0.01
"1,772.00",71.25,233.00,140.00,Knn-5,ratio-diff-signed,5.00,50.00,0.11,0.12,0.03,5.72,0.31,51.15,5.41,0.98,0.00
"1,773.00",71.26,113.00,134.00,Knn-5,ratio-diff-signed,5.00,50.00,0.13,0.10,0.04,10.79,0.88,178.21,27.47,0.95,0.01
"1,774.00",72.46,576.00,180.00,Knn-5,ratio-diff-signed,5.00,50.00,0.13,0.09,0.02,5.07,0.15,40.83,2.09,0.99,0.00
"1,775.00",73.14,529.00,165.00,Knn-5,ratio-diff-signed,5.00,50.00,0.12,0.11,0.03,21.74,1.21,768.84,87.29,0.77,0.03
"1,776.00",73.53,614.00,163.00,Knn-5,ratio-diff-signed,5.00,50.00,0.12,0.11,0.03,15.22,0.97,408.75,56.94,0.89,0.02
"1,777.00",73.98,975.00,141.00,Knn-5,ratio-diff-signed,5.00,50.00,0.12,0.11,0.03,21.80,1.08,857.10,86.02,0.75,0.03
"1,778.00",76.77,876.00,170.00,Knn-5,ratio-diff-signed,5.00,50.00,0.13,0.11,0.03,4.96,0.18,39.71,2.64,0.99,0.00
"1,779.00",77.92,447.00,142.00,Knn-5,ratio-diff-signed,5.00,50.00,0.13,0.10,0.03,4.47,0.13,30.91,1.60,0.99,0.00
"1,780.00",79.86,449.00,162.00,Knn-5,ratio-diff-signed,5.00,50.00,0.11,0.11,0.03,5.90,0.26,55.93,4.80,0.98,0.00
"1,781.00",80.39,644.00,136.00,Knn-5,ratio-diff-signed,5.00,50.00,0.14,0.10,0.03,4.71,0.18,34.50,2.35,0.99,0.00
"1,782.00",81.90,374.00,191.00,Knn-5,ratio-diff-signed,5.00,50.00,0.12,0.12,0.03,13.35,0.80,290.78,32.87,0.91,0.01
"1,783.00",82.71,102.00,199.00,Knn-5,ratio-diff-signed,5.00,50.00,0.11,0.12,0.03,4.91,0.22,37.16,3.35,0.99,0.00
"1,784.00",84.81,916.00,150.00,Knn-5,ratio-diff-signed,5.00,50.00,0.12,0.11,0.03,19.41,1.07,659.05,72.53,0.82,0.02
"1,785.00",87.09,558.00,143.00,Knn-5,ratio-diff-signed,5.00,50.00,0.11,0.12,0.03,14.15,0.79,389.98,47.13,0.87,0.02
"1,786.00",87.31,898.00,153.00,Knn-5,ratio-diff-signed,5.00,50.00,0.14,0.10,0.03,5.02,0.16,38.53,2.20,0.99,0.00
"1,787.00",87.70,951.00,194.00,Knn-5,ratio-diff-signed,5.00,50.00,0.14,0.11,0.03,6.86,0.27,71.85,5.08,0.98,0.00
"1,788.00",88.50,900.00,128.00,Knn-5,ratio-diff-signed,5.00,50.00,0.11,0.13,0.04,7.56,0.37,98.75,9.31,0.97,0.00
"1,789.00",89.04,282.00,105.00,Knn-5,ratio-diff-signed,5.00,50.00,0.13,0.10,0.04,6.35,0.33,64.08,6.71,0.98,0.00
"1,790.00",90.58,702.00,182.00,Knn-5,ratio-diff-signed,5.00,50.00,0.12,0.12,0.03,5.80,0.23,53.84,4.00,0.98,0.00
"1,791.00",93.16,131.00,142.00,Knn-5,ratio-diff-signed,5.00,50.00,0.09,0.11,0.05,78.78,7.74,"12,479.54","2,762.95",-2.43,0.76
"1,792.00",94.16,187.00,110.00,Knn-5,ratio-diff-signed,5.00,50.00,0.12,0.12,0.04,6.65,0.46,68.50,7.68,0.98,0.00
"1,793.00",94.53,442.00,173.00,Knn-5,ratio-diff-signed,5.00,50.00,0.13,0.12,0.03,11.39,0.60,214.25,20.65,0.93,0.01
"1,794.00",94.99,698.00,111.00,Knn-5,ratio-diff-signed,5.00,50.00,0.12,0.09,0.03,4.74,0.11,35.31,1.43,0.99,0.00
"1,795.00",95.13,828.00,170.00,Knn-5,ratio-diff-signed,5.00,50.00,0.12,0.11,0.03,10.31,0.45,177.37,16.22,0.94,0.01
"1,796.00",98.81,223.00,149.00,Knn-5,ratio-diff-signed,5.00,50.00,0.11,0.11,0.03,5.99,0.23,54.28,4.17,0.98,0.00
"1,797.00",98.85,697.00,111.00,Knn-5,ratio-diff-signed,5.00,50.00,0.11,0.11,0.04,50.17,3.52,"4,837.03",660.25,-0.37,0.19
"1,798.00",99.41,841.00,121.00,Knn-5,ratio-diff-signed,5.00,50.00,0.12,0.11,0.04,77.27,5.14,"11,580.37","1,698.39",-2.55,0.52
"1,799.00",99.88,898.00,162.00,Knn-5,ratio-diff-signed,5.00,50.00,0.12,0.11,0.03,4.38,0.13,32.20,1.51,0.99,0.00
"1,800.00",0.19,624.00,149.00,Knn-5,intersection_union_sample,5.00,50.00,0.24,0.24,0.03,50.39,3.97,"5,310.06",935.17,-0.69,0.30
"1,801.00",0.43,695.00,187.00,Knn-5,intersection_union_sample,5.00,50.00,0.34,0.36,0.02,4.36,0.08,27.78,0.85,0.99,0.00
"1,802.00",1.05,914.00,102.00,Knn-5,intersection_union_sample,5.00,50.00,0.25,0.24,0.03,71.67,4.79,"9,575.12","1,350.63",-2.10,0.44
